set,rally,frame_num,time,hit_area,hit_x,hit_y,landing_area,landing_x,landing_y,lose_reason,getpoint_player,type,hitting
3,14,12053,00:06:42.168433333333326,A2,204,820,A2,306.0,770.0,,,,A
3,14,12063,00:06:42.50210000000004,A2,306,770,A2,278.0,734.0,,,,B
3,14,12073,00:06:42.83576666666664,A2,278,734,A2,296.0,720.0,,,,A
3,14,12093,00:06:43.50310000000002,A2,296,720,A1,190.0,460.0,出界,B,,B
3,15,12109,00:06:44.03696666666667,A1,190,460,A1,216.0,470.0,,,,B
3,15,12139,00:06:45.03796666666665,A1,216,470,A1,210.0,526.0,,,,A
3,15,12156,00:06:45.605200000000025,A1,210,526,A1,298.0,556.0,,,,B
3,15,12167,00:06:45.97223333333335,A1,298,556,A1,180.0,448.0,,,,A
3,15,12181,00:06:46.43936666666667,A1,180,448,A2,254.0,644.0,,,,B
3,15,12194,00:06:46.873133333333385,A2,254,644,A3,312.0,916.0,,,,A
3,15,12236,00:06:48.27453333333335,A3,312,916,A2,246.0,644.0,,,,B
3,15,12255,00:06:48.908500000000004,A2,246,644,A2,310.0,670.0,出界,B,,A
3,16,12279,00:06:49.709299999999985,A2,310,670,A1,290.0,622.0,,,,B
3,16,12297,00:06:50.30990000000003,A1,290,622,A1,282.0,524.0,,,,A
3,16,12319,00:06:51.04396666666668,A1,282,524,A1,186.0,548.0,,,,B
3,16,12335,00:06:51.57783333333333,A1,186,548,A1,246.0,558.0,,,,A
3,16,12379,00:06:53.045966666666686,A1,246,558,A2,170.0,666.0,,,,B
3,16,12411,00:06:54.113699999999994,A2,170,666,A1,280.0,608.0,出界,B,,A
3,17,12449,00:06:55.381633333333355,A1,280,608,A2,310.0,830.0,,,,B
3,17,12493,00:06:56.84976666666665,A2,310,830,A1,290.0,606.0,,,,A
3,17,12506,00:06:57.28353333333331,A1,290,606,A1,300.0,556.0,,,,B
3,17,12527,00:06:57.98423333333335,A1,300,556,A1,292.0,484.0,,,,A
3,17,12542,00:06:58.48473333333334,A1,292,484,A2,152.0,832.0,出界,B,,B
3,18,12580,00:06:59.7526666666667,A2,152,832,A1,302.0,542.0,,,,B
3,18,12620,00:07:01.0873333333333335,A1,302,542,A1,292.0,568.0,,,,A
3,18,12631,00:07:01.454366666666715,A1,292,568,A1,296.0,572.0,,,,B
3,18,12643,00:07:01.8547666666666487,A1,296,572,A1,182.0,610.0,,,,A
3,18,12660,00:07:02.4220000000000255,A1,182,610,A2,198.0,800.0,,,,B
3,18,12693,00:07:03.5231000000000563,A2,198,800,A2,298.0,678.0,,,,A
3,18,12721,00:07:04.457366666666701,A2,298,678,A1,304.0,584.0,,,,B
3,18,12734,00:07:04.891133333333357,A1,304,584,A1,282.0,544.0,出界,B,,A
3,19,12744,00:07:05.224800000000016,A1,282,544,A1,132.0,528.0,,,,B
3,19,12757,00:07:05.6585666666666725,A1,132,528,A1,164.0,522.0,,,,A
3,19,12769,00:07:06.058966666666663,A1,164,522,A1,162.0,524.0,,,,B
3,19,12789,00:07:06.726299999999981,A1,162,524,A1,170.0,540.0,,,,A
3,19,12799,00:07:07.059966666666696,A1,170,540,A1,194.0,542.0,,,,B
3,19,12812,00:07:07.493733333333353,A1,194,542,B1,318.0,532.0,,,,A
3,19,12827,00:07:07.994233333333341,B1,318,532,B2,318.0,732.0,,,,B
3,19,12850,00:07:08.761666666666713,B2,318,732,A2,274.0,744.0,,,,A
3,19,12861,00:07:09.128700000000038,A2,274,744,A1,178.0,598.0,,,,B
3,19,12885,00:07:09.929500000000019,A1,178,598,A1,286.0,524.0,出界,B,,A
3,20,12924,00:07:11.230799999999988,A1,286,524,A2,186.0,784.0,,,,B
3,20,12981,00:07:13.1327,A2,186,784,A3,302.0,918.0,,,,A
3,20,13033,00:07:14.867766666666682,A3,302,918,A2,278.0,640.0,,,,B
3,20,13054,00:07:15.568466666666666,A2,278,640,A1,302.0,582.0,出界,B,,A
3,21,13079,00:07:16.40263333333337,A1,302,582,A2,148.0,662.0,,,,B
3,21,13090,00:07:16.769666666666694,A2,148,662,A2,286.0,636.0,,,,A
3,21,13110,00:07:17.437000000000012,A2,286,636,A3,262.0,922.0,,,,B
3,21,13143,00:07:18.538100000000043,A3,262,922,A2,304.0,788.0,,,,A
3,21,13155,00:07:18.938499999999976,A2,304,788,B2,374.0,654.0,,,,B
3,21,13165,00:07:19.272166666666692,B2,374,654,B1,318.0,624.0,,,,A
3,21,13179,00:07:19.739300000000014,B1,318,624,A1,306.0,604.0,,,,B
3,21,13204,00:07:20.57346666666666,A1,306,604,A1,298.0,622.0,,,,A
3,21,13215,00:07:20.940499999999986,A1,298,622,A2,312.0,638.0,,,,B
3,21,13225,00:07:21.2741666666667,A2,312,638,A2,276.0,728.0,出界,B,,A
3,22,13252,00:07:22.175066666666623,A2,276,728,A2,294.0,786.0,,,,B
3,22,13304,00:07:23.910133333333363,A2,294,786,A2,296.0,812.0,,,,A
3,22,13315,00:07:24.277166666666687,A2,296,812,B2,320.0,672.0,,,,B
3,22,13349,00:07:25.411633333333384,B2,320,672,A2,310.0,706.0,,,,A
3,22,13364,00:07:25.912133333333372,A2,310,706,A2,308.0,696.0,,,,B
3,22,13374,00:07:26.245799999999974,A2,308,696,B2,374.0,680.0,,,,A
3,22,13387,00:07:26.67956666666663,B2,374,680,A2,202.0,820.0,出界,B,,B
3,23,13400,00:07:27.113333333333287,A2,202,820,D1,418.0,612.0,,,,B
3,23,13410,00:07:27.447000000000003,D1,418,612,A1,174.0,614.0,,,,A
3,23,13447,00:07:28.68156666666664,A1,174,614,A1,292.0,506.0,,,,B
3,23,13478,00:07:29.71593333333334,A1,292,506,B2,364.0,632.0,,,,A
3,23,13488,00:07:30.049600000000055,B2,364,632,A1,308.0,526.0,,,,B
3,23,13498,00:07:30.383266666666657,A1,308,526,A1,298.0,516.0,,,,A
3,23,13509,00:07:30.75029999999998,A1,298,516,A1,316.0,612.0,,,,B
3,23,13519,00:07:31.083966666666697,A1,316,612,A1,296.0,546.0,,,,A
3,23,13534,00:07:31.584466666666685,A1,296,546,A1,256.0,486.0,,,,B
3,23,13562,00:07:32.51873333333333,A1,256,486,A1,300.0,486.0,出界,B,,A
3,24,13574,00:07:32.91913333333338,A1,300,486,A1,296.0,556.0,,,,B
3,24,13587,00:07:33.352900000000034,A1,296,556,A2,272.0,642.0,,,,A
3,24,13631,00:07:34.82103333333333,A2,272,642,A2,274.0,646.0,,,,B
3,24,13647,00:07:35.35490000000004,A2,274,646,A2,274.0,638.0,,,,A
3,24,13663,00:07:35.88876666666664,A2,274,638,A1,290.0,574.0,,,,B
3,24,13685,00:07:36.62283333333329,A1,290,574,A2,284.0,640.0,,,,A
3,24,13719,00:07:37.75729999999999,A2,284,640,B2,372.0,656.0,出界,B,,B
3,25,13736,00:07:38.32453333333331,B2,372,656,A3,172.0,896.0,,,,B
3,25,13761,00:07:39.15870000000001,A3,172,896,A2,290.0,778.0,,,,A
3,25,13772,00:07:39.525733333333335,A2,290,778,A2,290.0,774.0,,,,B
3,25,13782,00:07:39.85940000000005,A2,290,774,B2,362.0,770.0,,,,A
3,25,13792,00:07:40.19306666666665,B2,362,770,B2,324.0,734.0,,,,B
3,25,13802,00:07:40.52673333333331,B2,324,734,A2,298.0,692.0,,,,A
3,25,13822,00:07:41.19406666666663,A2,298,692,A1,284.0,568.0,,,,B
3,25,13841,00:07:41.82803333333334,A1,284,568,A1,248.0,524.0,,,,A
3,25,13852,00:07:42.19506666666666,A1,248,524,A2,172.0,776.0,,,,B
3,25,13865,00:07:42.62883333333332,A2,172,776,A2,170.0,738.0,,,,A
3,25,13884,00:07:43.26279999999997,A2,170,738,A1,298.0,628.0,出界,B,,B
3,26,13920,00:07:44.464,A1,298,628,A1,168.0,612.0,,,,B
3,26,13935,00:07:44.96449999999999,A1,168,612,A2,208.0,728.0,,,,A
3,26,13947,00:07:45.364900000000034,A2,208,728,A2,310.0,792.0,,,,B
3,26,13957,00:07:45.698566666666636,A2,310,792,A2,300.0,802.0,,,,A
3,26,13967,00:07:46.03223333333335,A2,300,802,A2,292.0,814.0,,,,B
3,26,13984,00:07:46.59946666666667,A2,292,814,A2,298.0,822.0,,,,A
3,26,14004,00:07:47.26679999999999,A2,298,822,A1,174.0,462.0,,,,B
3,26,14014,00:07:47.60046666666665,A1,174,462,A2,294.0,632.0,,,,A
3,26,14038,00:07:48.401266666666686,A2,294,632,B1,318.0,520.0,,,,B
3,26,14073,00:07:49.56910000000005,B1,318,520,B1,328.0,492.0,出界,B,,A
3,27,14086,00:07:50.002866666666705,B1,328,492,A1,298.0,478.0,,,,B
3,27,14096,00:07:50.33653333333331,A1,298,478,A1,232.0,620.0,,,,A
3,27,14118,00:07:51.07060000000001,A1,232,620,A2,300.0,698.0,,,,B
3,27,14128,00:07:51.40426666666667,A2,300,698,A1,198.0,594.0,,,,A
3,27,14147,00:07:52.038233333333324,A1,198,594,A2,212.0,680.0,,,,B
3,27,14174,00:07:52.93913333333336,A2,212,680,A2,302.0,822.0,,,,A
3,27,14185,00:07:53.306166666666684,A2,302,822,A3,314.0,900.0,,,,B
3,27,14216,00:07:54.340533333333326,A3,314,900,A2,312.0,810.0,,,,A
3,27,14226,00:07:54.674199999999985,A2,312,810,A2,310.0,842.0,,,,B
3,27,14236,00:07:55.0078666666667,A2,310,842,A2,166.0,636.0,出界,B,,A
3,28,14252,00:07:55.541733333333354,A2,166,636,A1,166.0,620.0,,,,B
3,28,14262,00:07:55.87540000000001,A1,166,620,A2,278.0,642.0,,,,A
3,28,14316,00:07:57.67720000000003,A2,278,642,A1,238.0,554.0,,,,B
3,28,14381,00:07:59.84603333333331,A1,238,554,A2,292.0,706.0,,,,A
3,28,14392,00:08:00.21306666666663432,A2,292,706,A2,298.0,802.0,,,,B
3,28,14410,00:08:00.813666666666677,A2,298,802,A2,302.0,818.0,出界,B,,A
3,29,14429,00:08:01.4476333333333855,A2,302,818,A1,306.0,524.0,,,,B
3,29,14467,00:08:02.715566666666632,A1,306,524,A1,300.0,602.0,,,,A
3,29,14480,00:08:03.1493333333332885,A1,300,602,A1,296.0,506.0,,,,B
3,29,14492,00:08:03.549733333333336,A1,296,506,B1,328.0,504.0,,,,A
3,29,14502,00:08:03.8834000000000515,B1,328,504,A1,294.0,590.0,,,,B
3,29,14516,00:08:04.350533333333317,A1,294,590,A2,302.0,700.0,,,,A
3,29,14558,00:08:05.751933333333341,A2,302,700,A1,294.0,574.0,出界,B,,B
3,30,14642,00:08:08.554733333333331,A1,294,574,A1,292.0,574.0,,,,B
3,30,14656,00:08:09.02186666666671,A1,292,574,A1,204.0,596.0,,,,A
3,30,14672,00:08:09.555733333333364,A1,204,596,A1,176.0,460.0,,,,B
3,30,14685,00:08:09.989500000000021,A1,176,460,A1,172.0,572.0,,,,A
3,30,14698,00:08:10.423266666666677,A1,172,572,B2,376.0,642.0,,,,B
3,30,14716,00:08:11.02386666666672,B2,376,642,A1,298.0,510.0,出界,B,,A
3,31,14748,00:08:12.091600000000028,A1,298,510,A1,188.0,552.0,,,,B
3,31,14762,00:08:12.55873333333335,A1,188,552,A1,258.0,588.0,,,,A
3,31,14774,00:08:12.959133333333341,A1,258,588,A1,298.0,574.0,,,,B
3,31,14792,00:08:13.559733333333327,A1,298,574,A1,292.0,494.0,,,,A
3,31,14805,00:08:13.993499999999983,A1,292,494,A1,186.0,514.0,,,,B
3,31,14849,00:08:15.461633333333339,A1,186,514,A1,306.0,496.0,,,,A
3,31,14862,00:08:15.895399999999995,A1,306,496,A1,284.0,628.0,,,,B
3,31,14872,00:08:16.229066666666654,A1,284,628,A1,226.0,526.0,,,,A
3,31,14884,00:08:16.6294666666667,A1,226,526,A1,316.0,544.0,,,,B
3,31,14894,00:08:16.96313333333336,A1,316,544,A1,290.0,530.0,出界,B,,A
3,32,14907,00:08:17.396900000000016,A1,290,530,A1,300.0,586.0,,,,B
3,32,14923,00:08:17.93076666666667,A1,300,586,A2,292.0,636.0,,,,A
3,32,14944,00:08:18.631466666666654,A2,292,636,A1,284.0,574.0,,,,B
3,32,14968,00:08:19.432266666666635,A1,284,574,A1,280.0,558.0,,,,A
3,32,14988,00:08:20.09960000000001,A1,280,558,A2,264.0,678.0,,,,B
3,32,14998,00:08:20.43326666666667,A2,264,678,A2,274.0,642.0,,,,A
3,32,15063,00:08:22.602100000000007,A2,274,642,A1,170.0,606.0,出界,B,,B
4,1,15074,00:08:22.96913333333339,A1,170,606,A1,250.0,522.0,,,,B
4,1,15122,00:08:24.57073333333335,A1,250,522,A1,278.0,580.0,,,,A
4,1,15148,00:08:25.438266666666664,A1,278,580,A1,304.0,572.0,,,,B
4,1,15175,00:08:26.3391666666667,A1,304,572,A1,294.0,560.0,,,,A
4,1,15198,00:08:27.106600000000014,A1,294,560,A1,296.0,602.0,,,,B
4,1,15217,00:08:27.740566666666666,A1,296,602,A1,286.0,570.0,,,,A
4,1,15235,00:08:28.34116666666671,A1,286,570,A1,182.0,574.0,,,,B
4,1,15260,00:08:29.1753333333333,A1,182,574,A2,274.0,674.0,出界,B,,A
4,2,15275,00:08:29.675833333333287,A2,274,674,B1,328.0,588.0,,,,B
4,2,15285,00:08:30.009500000000003,B1,328,588,B2,372.0,630.0,,,,A
4,2,15306,00:08:30.710199999999986,B2,372,630,A2,144.0,724.0,,,,B
4,2,15332,00:08:31.577733333333356,A2,144,724,A2,292.0,762.0,,,,A
4,2,15342,00:08:31.911400000000015,A2,292,762,A2,278.0,696.0,,,,B
4,2,15358,00:08:32.44526666666661,A2,278,696,A1,228.0,596.0,,,,A
4,2,15370,00:08:32.845666666666716,A1,228,596,A1,290.0,528.0,,,,B
4,2,15396,00:08:33.71320000000003,A1,290,528,A1,166.0,564.0,,,,A
4,2,15428,00:08:34.78093333333334,A1,166,564,A1,302.0,606.0,出界,B,,B
4,3,15533,00:08:38.28443333333337,A1,302,606,A2,258.0,698.0,,,,B
4,3,15555,00:08:39.01850000000002,A2,258,698,A2,148.0,828.0,,,,A
4,3,15587,00:08:40.086233333333325,A2,148,828,A1,296.0,574.0,出界,B,,B
4,4,15604,00:08:40.653466666666645,A1,296,574,A1,292.0,496.0,,,,B
4,4,15619,00:08:41.15396666666663,A1,292,496,A1,234.0,502.0,,,,A
4,4,15629,00:08:41.487633333333406,A1,234,502,A1,300.0,516.0,,,,B
4,4,15643,00:08:41.954766666666615,A1,300,516,A2,266.0,646.0,,,,A
4,4,15667,00:08:42.755566666666596,A2,266,646,B1,374.0,594.0,,,,B
4,4,15710,00:08:44.19033333333334,B1,374,594,B1,376.0,596.0,,,,A
4,4,15739,00:08:45.15796666666665,B1,376,596,B1,382.0,624.0,,,,B
4,4,15750,00:08:45.52499999999998,B1,382,624,A1,296.0,552.0,,,,A
4,4,15765,00:08:46.025499999999965,A1,296,552,A1,292.0,568.0,,,,B
4,4,15775,00:08:46.359166666666624,A1,292,568,C1,316.0,408.0,,,,A
4,4,15793,00:08:46.959766666666724,C1,316,408,A2,306.0,634.0,,,,B
4,4,15804,00:08:47.32680000000005,A2,306,634,A1,296.0,484.0,,,,A
4,4,15818,00:08:47.79393333333337,A1,296,484,B1,320.0,482.0,,,,B
4,4,15840,00:08:48.52800000000002,B1,320,482,A1,236.0,474.0,,,,A
4,4,15851,00:08:48.895033333333345,A1,236,474,B1,342.0,606.0,,,,B
4,4,15893,00:08:50.29643333333331,B1,342,606,B2,360.0,778.0,,,,A
4,4,15904,00:08:50.663466666666636,B2,360,778,A2,234.0,792.0,,,,B
4,4,15922,00:08:51.26406666666662,A2,234,792,A2,310.0,860.0,,,,A
4,4,15939,00:08:51.831300000000056,A2,310,860,A2,294.0,762.0,,,,B
4,4,15950,00:08:52.19833333333338,A2,294,762,A2,304.0,860.0,,,,A
4,4,15963,00:08:52.63209999999992,A2,304,860,A2,294.0,800.0,,,,B
4,4,15981,00:08:53.23269999999991,A2,294,800,B3,324.0,874.0,,,,A
4,4,15992,00:08:53.59973333333335,B3,324,874,A2,308.0,776.0,,,,B
4,4,16003,00:08:53.96676666666667,A2,308,776,A2,272.0,658.0,,,,A
4,4,16016,00:08:54.40053333333333,A2,272,658,A1,302.0,582.0,,,,B
4,4,16026,00:08:54.73419999999999,A1,302,582,B1,324.0,512.0,,,,A
4,4,16048,00:08:55.46826666666675,B1,324,512,A1,144.0,504.0,,,,B
4,4,16061,00:08:55.90203333333329,A1,144,504,A1,310.0,594.0,,,,A
4,4,16078,00:08:56.46926666666673,A1,310,594,A1,294.0,496.0,,,,B
4,4,16114,00:08:57.6704666666667,A1,294,496,A1,298.0,450.0,,,,A
4,4,16134,00:08:58.337800000000016,A1,298,450,A3,316.0,916.0,,,,B
4,4,16144,00:08:58.671466666666674,A3,316,916,A1,314.0,472.0,,,,A
4,4,16164,00:08:59.33879999999999,A1,314,472,A3,316.0,916.0,出界,B,,B
4,5,16186,00:09:00.07286666666664132,A3,316,916,A2,294.0,686.0,,,,B
4,5,16196,00:09:00.4065333333333001,A2,294,686,A2,292.0,722.0,,,,A
4,5,16206,00:09:00.7401999999999589,A2,292,722,A1,276.0,574.0,,,,B
4,5,16229,00:09:01.507633333333274,A1,276,574,B2,364.0,636.0,,,,A
4,5,16246,00:09:02.0748666666667077,B2,364,636,B2,318.0,768.0,,,,B
4,5,16286,00:09:03.409533333333343,B2,318,768,A2,282.0,762.0,,,,A
4,5,16300,00:09:03.876666666666665,A2,282,762,A1,316.0,610.0,,,,B
4,5,16323,00:09:04.64409999999998,A1,316,610,A2,304.0,824.0,,,,A
4,5,16362,00:09:05.945400000000063,A2,304,824,A1,250.0,578.0,,,,B
4,5,16378,00:09:06.479266666666717,A1,250,578,A1,298.0,506.0,,,,A
4,5,16392,00:09:06.94640000000004,A1,298,506,A1,296.0,482.0,,,,B
4,5,16402,00:09:07.280066666666698,A1,296,482,B2,376.0,634.0,,,,A
4,5,16427,00:09:08.114233333333345,B2,376,634,B2,374.0,686.0,,,,B
4,5,16484,00:09:10.0161333333333,B2,374,686,A2,270.0,644.0,落地,A,,A
4,6,16532,00:09:11.617733333333376,A2,270,644,A2,234.0,714.0,,,,A
4,6,16545,00:09:12.051500000000033,A2,234,714,A1,278.0,548.0,,,,B
4,6,16599,00:09:13.85329999999999,A1,278,548,A1,294.0,540.0,,,,A
4,6,16615,00:09:14.387166666666644,A1,294,540,A2,288.0,710.0,,,,B
4,6,16633,00:09:14.987766666666744,A2,288,710,A2,310.0,732.0,,,,A
4,6,16651,00:09:15.58836666666673,A2,310,732,A2,312.0,696.0,,,,B
4,6,16669,00:09:16.188966666666715,A2,312,696,A1,272.0,580.0,,,,A
4,6,16692,00:09:16.95640000000003,A1,272,580,A1,142.0,566.0,出界,B,,B
4,7,16738,00:09:18.491266666666775,A1,142,566,A1,276.0,626.0,,,,B
4,7,16748,00:09:18.82493333333332,A1,276,626,A2,262.0,642.0,,,,A
4,7,16758,00:09:19.15859999999998,A2,262,642,A1,222.0,522.0,,,,B
4,7,16770,00:09:19.55899999999997,A1,222,522,A1,286.0,574.0,,,,A
4,7,16782,00:09:19.959400000000073,A1,286,574,A2,290.0,672.0,,,,B
4,7,16795,00:09:20.393166666666616,A2,290,672,A2,290.0,752.0,,,,A
4,7,16809,00:09:20.860300000000052,A2,290,752,A2,280.0,718.0,,,,B
4,7,16823,00:09:21.327433333333374,A2,280,718,A1,270.0,598.0,,,,A
4,7,16845,00:09:22.061500000000024,A1,270,598,A1,266.0,524.0,,,,B
4,7,16855,00:09:22.395166666666682,A1,266,524,A3,316.0,916.0,出界,B,,A
4,8,16916,00:09:24.4305333333333,A3,316,916,A2,274.0,656.0,,,,B
4,8,16945,00:09:25.39816666666661,A2,274,656,A2,146.0,736.0,,,,A
4,8,16969,00:09:26.198966666666706,A2,146,736,A2,266.0,718.0,,,,B
4,8,16989,00:09:26.866300000000024,A2,266,718,A2,284.0,670.0,,,,A
4,8,17006,00:09:27.433533333333344,A2,284,670,B2,360.0,694.0,,,,B
4,8,17021,00:09:27.934033333333332,B2,360,694,A2,290.0,824.0,,,,A
4,8,17051,00:09:28.93503333333331,A2,290,824,B2,374.0,702.0,,,,B
4,8,17065,00:09:29.40216666666663,B2,374,702,A2,298.0,826.0,,,,A
4,8,17079,00:09:29.869300000000067,A2,298,826,A2,268.0,644.0,,,,B
4,8,17109,00:09:30.870300000000043,A2,268,644,A1,302.0,578.0,,,,A
4,8,17170,00:09:32.90566666666666,A1,302,578,B2,330.0,770.0,,,,B
4,8,17180,00:09:33.23933333333332,B2,330,770,A2,304.0,680.0,落地,A,,A
4,9,17198,00:09:33.839933333333306,A2,304,680,A1,312.0,542.0,,,,A
4,9,17212,00:09:34.30706666666663,A1,312,542,A1,302.0,484.0,,,,B
4,9,17230,00:09:34.907666666666614,A1,302,484,A2,204.0,820.0,,,,A
4,9,17241,00:09:35.27469999999994,A2,204,820,A1,306.0,494.0,,,,B
4,9,17261,00:09:35.94203333333337,A1,306,494,A1,218.0,476.0,,,,A
4,9,17307,00:09:37.4769,A1,218,476,A1,306.0,490.0,,,,B
4,9,17319,00:09:37.87729999999999,A1,306,490,A1,280.0,512.0,,,,A
4,9,17339,00:09:38.54463333333331,A1,280,512,B1,364.0,536.0,,,,B
4,9,17350,00:09:38.91166666666663,B1,364,536,B2,368.0,676.0,,,,A
4,9,17360,00:09:39.245333333333406,B2,368,676,A2,202.0,820.0,,,,B
4,9,17370,00:09:39.57899999999995,A2,202,820,B2,338.0,756.0,,,,A
4,9,17381,00:09:39.946033333333276,B2,338,756,A1,294.0,626.0,,,,B
4,9,17391,00:09:40.279699999999934,A1,294,626,A2,202.0,820.0,,,,A
4,9,17402,00:09:40.64673333333337,A2,202,820,A2,230.0,636.0,,,,B
4,9,17416,00:09:41.113866666666695,A2,230,636,A2,190.0,760.0,,,,A
4,9,17426,00:09:41.447533333333354,A2,190,760,A3,298.0,882.0,,,,B
4,9,17440,00:09:41.914666666666676,A3,298,882,A1,296.0,532.0,,,,A
4,9,17470,00:09:42.91566666666665,A1,296,532,A1,286.0,508.0,,,,B
4,9,17487,00:09:43.48289999999997,A1,286,508,A2,204.0,820.0,,,,A
4,9,17501,00:09:43.950033333333295,A2,204,820,A2,262.0,670.0,出界,B,,B
4,10,17531,00:09:44.95103333333327,A2,262,670,A2,254.0,652.0,,,,B
4,10,17578,00:09:46.51926666666668,A2,254,652,A2,284.0,736.0,,,,A
4,10,17596,00:09:47.11986666666667,A2,284,736,A1,304.0,518.0,,,,B
4,10,17607,00:09:47.48689999999999,A1,304,518,B1,320.0,524.0,,,,A
4,10,17617,00:09:47.82056666666665,B1,320,524,B1,330.0,522.0,,,,B
4,10,17628,00:09:48.187599999999975,B1,330,522,A1,302.0,502.0,,,,A
4,10,17642,00:09:48.65473333333341,A1,302,502,A1,302.0,578.0,,,,B
4,10,17655,00:09:49.088499999999954,A1,302,578,A2,298.0,650.0,,,,A
4,10,17667,00:09:49.48890000000006,A2,298,650,A2,310.0,742.0,,,,B
4,10,17678,00:09:49.85593333333338,A2,310,742,B2,356.0,750.0,,,,A
4,10,17693,00:09:50.35643333333337,B2,356,750,A2,306.0,724.0,,,,B
4,10,17718,00:09:51.19060000000002,A2,306,724,A2,204.0,820.0,,,,A
4,10,17729,00:09:51.55763333333334,A2,204,820,A2,296.0,684.0,,,,B
4,10,17739,00:09:51.8913,A2,296,684,A2,278.0,634.0,,,,A
4,10,17762,00:09:52.65873333333343,A2,278,634,A3,316.0,916.0,,,,B
4,10,17800,00:09:53.92666666666662,A3,316,916,A1,266.0,614.0,,,,A
4,10,17845,00:09:55.428166666666584,A1,266,614,A2,140.0,650.0,,,,B
4,10,17859,00:09:55.89530000000002,A2,140,650,A3,316.0,916.0,,,,A
4,10,17873,00:09:56.36243333333334,A3,316,916,B2,372.0,680.0,,,,B
4,10,17899,00:09:57.229966666666655,B2,372,680,A3,234.0,868.0,,,,A
4,10,17910,00:09:57.59699999999998,A3,234,868,A2,202.0,820.0,,,,B
4,10,17922,00:09:57.99739999999997,A2,202,820,A2,312.0,806.0,,,,A
4,10,17935,00:09:58.43116666666663,A2,312,806,A1,302.0,582.0,,,,B
4,10,17956,00:09:59.131866666666724,A1,302,582,A1,294.0,530.0,,,,A
4,10,17973,00:09:59.69909999999993,A1,294,530,A3,316.0,914.0,,,,B
4,10,17984,00:10:00.066133333333255,A3,316,914,A2,202.0,820.0,出界,B,,A
4,11,18000,00:10:00.6000000000000227,A2,202,820,A1,306.0,528.0,,,,B
4,11,18016,00:10:01.1338666666666768,A1,306,528,A1,300.0,498.0,,,,A
4,11,18036,00:10:01.8011999999999944,A1,300,498,A1,214.0,594.0,,,,B
4,11,18053,00:10:02.3684333333333143,A1,214,594,A2,154.0,816.0,,,,A
4,11,18084,00:10:03.40280000000007,A2,154,816,A2,302.0,836.0,,,,B
4,11,18125,00:10:04.770833333333371,A2,302,836,A2,264.0,858.0,,,,A
4,11,18136,00:10:05.137866666666696,A2,264,858,A3,302.0,896.0,,,,B
4,11,18148,00:10:05.538266666666686,A3,302,896,A3,312.0,918.0,,,,A
4,11,18164,00:10:06.0721333333333405,A3,312,918,A3,308.0,916.0,,,,B
4,11,18175,00:10:06.439166666666665,A3,308,916,A3,294.0,916.0,,,,A
4,11,18191,00:10:06.973033333333319,A3,294,916,A3,304.0,918.0,,,,B
4,11,18227,00:10:08.174233333333405,A3,304,918,,,,出界,B,,A
